agency,date,title,status,purpose,period_covered,link
PSA,"April 09, 2023","Number of Out-of-School and NEET (Not in Education, Employment, Training) Youth in Zamboanga City",PENDING,Research and Development,03/15/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xMTgyMzExOTcyMjQM
NYC,"April 09, 2023","The number of Out-of-School Youth and NEET (Not in Education, Employment, and Training) in Zamboanga",ACCEPTED,Research and Development,03/15/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5ZQy01NDc4MTYxMzc4OTQM
BIR,"April 09, 2023",Zonal value of lots per sqm in Baranggay Tagburos Puerto Princesa City,SUCCESSFUL,Selling of land,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0wNTUzNDkwNTE3MzkM
DOH,"April 09, 2023",License to Operate Level 2 hospital,AWAITING CLARIFICATION,Building a hospital,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00ODEwNjg0NTMxNzgM
DOH,"April 09, 2023",Vaccine certificate,SUCCESSFUL,Travel,01/30/2022 - 10/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMjAwMTAwMzQ5NzIM
DTI,"April 09, 2023",Selected Retail Price List of Livestock Feeds,REFERRED,For partial Completion of Tertiary Education Thesis,01/01/2017 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS00ODI0MTc2NjAxNzUM
PSA,"April 09, 2023",Selected Retail Price List of Livestock Feeds,PENDING,For partial Completion of Tertiary Education Thesis,01/01/2017 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0zODQ0MjQxNjE3MDIM
DepEd,"April 09, 2023",Copy of Highschool Diploma,SUCCESSFUL,Job Application,08/10/2020 - 04/20/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTY4NzE4ODAzNzQ5NAw
PSA,"April 09, 2023",Lost TRN of ePHLID,PARTIALLY SUCCESSFUL,Identification,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03OTM0MDQxOTY1MzMM
LRA,"April 09, 2023",Certified true copy of Title and Tax Declaration,SUCCESSFUL,Family’s Record purposes,08/16/2012 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0xMTIyNDg2NzAwMDUM
DAR,"April 09, 2023","Maps of CARP Land in Barili, Cebu",PENDING,Updating of the Comprehensive Land Use Plan (CLUP),04/09/2010 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERBUi03ODI3NTcyMzEzMzIM
DOH,"April 09, 2023","The number of reported Depression and Anxiety cases in Bacoor, Cavite",PROCESSING,For Research in Psychology 1,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NjUyMjgwMjI4MTcM
NBI,"April 09, 2023",Take back my money from the gcash accounts used by scammers,PENDING,To take back the money that they scammed,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00NjYyMTA5NDUxNTgM
DENR,"April 09, 2023",Bourses de formation pour étudiants étrangers,DENIED,Recherche,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItOTkwNDk5NjE3NDA1DA
DOH,"April 09, 2023",Monthly number of reported dengue cases in every cities and provinces of Caraga Region 2012-2022,PROCESSING,Academic research,01/01/2012 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01OTkwMzI2MzQyMjIM
CHED,"April 09, 2023",Language students,ACCEPTED,Academic and Scientific Research,01/01/2000 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNTM0ODI3MjY5MjcyDA
DICT,"April 09, 2023",Request of laptop,PENDING,"Education Research and Studies,Development",04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJQ1QtMjY3NjEwMDM1OTc0DA
CVSU,"April 09, 2023",Higher employment rate in City/Municipality of Cavite,DENIED,Research,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNWU1UtNzQ2NDMzNjAwMzQ0DA
CHED,"April 09, 2023",Number of Drop Out Cases in Tertiary Level (Zamboanga City),DENIED,Research and Development,01/01/2020 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNzM5MzQwNjUxNDc4DA
PSA,"April 09, 2023",Number of Registered Youth Voters (15-17 years old) & (18-30 years of age) in Zamboanga City,PARTIALLY SUCCESSFUL,Research and Development,03/15/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04NTYxNDAwMzgzMDQM
PSA,"April 09, 2023","Number of Out-of-School and NEET (Not in Education, Employment, Training) Youth in Zamboanga City",PENDING,Research and Development,03/15/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xMTgyMzExOTcyMjQM
NYC,"April 09, 2023","The number of Out-of-School Youth and NEET (Not in Education, Employment, and Training) in Zamboanga",ACCEPTED,Research and Development,03/15/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5ZQy01NDc4MTYxMzc4OTQM
JJWC,"April 09, 2023",Number of Juvenile in Conflict with the Law,PENDING,Research and Development,01/01/2020 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtMTYzMDAyODcxOTk4DA
DepEd,"April 09, 2023",Reported Drop Out Cases in Secondary Level (both Junior and Senior High),AWAITING CLARIFICATION,Research and Development,03/15/2020 - 03/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTk1ODY0ODA2ODA1Nww
SSS,"April 09, 2023",BTMW1712023040382515,PENDING,For sss loan disbursment account,03/31/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy01OTIwNzYyODQ4MjkM
DA,"April 09, 2023",SAFDZ and NPAAAD 2021-2022,REFERRED,Research and development,03/08/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTE4Nzg3NzczOTA2MQw
OSG,"April 09, 2023",Petition of cancellation of entries of date and place of marriage of parents of Donclint Guzman,SUCCESSFUL,FOR CERTIFICATE OF FINALITY,02/27/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9TRy05NzQ3MjExMTQ2NjcM
DOH,"April 09, 2023",Vaccine Card,SUCCESSFUL,applying work,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MDU4NTA0MTkwOTEM
MGB,"April 09, 2023","Flood Hazard Map of Bocaue, Bulacan",SUCCESSFUL,Research,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi04NzYwNTk5OTU5MTcM
NTC,"April 09, 2023",Block my stolen phone,PARTIALLY SUCCESSFUL,Locate my phone,04/06/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0xMjAyMDUwMTQ4NzkM
NTC,"April 09, 2023",Block my phone's IMEI,PARTIALLY SUCCESSFUL,Block my phone's IMRi,04/08/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0zMjg5Mzc1OTg4MjYM
PhilFIDA,"April 09, 2023",Specifications and design requirements for pineapple fiber processing facility,PENDING,Research and development,03/01/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFVBoaWxGSURBLTE4MTQ3NjIyNTgxMAw
NTC,"April 09, 2023",I lost my phone i want to block the imie,PARTIALLY SUCCESSFUL,block my imie phone,03/31/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02OTQ0MTgwMTQ3MzIM
DTI,"April 09, 2023",Number of registered small enterprise in San Francisco Agusan del Sur,REFERRED,Research,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS04Mzc3MTY4MTQ3NjUM
DOH,"April 09, 2023",Vaxcert,SUCCESSFUL,For work purposes,08/11/2021 - 09/08/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00MzE5NDU0MjM1ODgM
DOH,"April 09, 2023",VaxCert Update Request,SUCCESSFUL,Educational Trip Requirements,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wODYyODIzODg4NDcM
NPC,"April 09, 2023",HUPAN LENDING TECHNOLGY INC,PENDING,FORCING TO PAY MONTHLY EVEN IF YOU DONT GET TO USE THE FUNDS THEY APPROVE FOR.,04/05/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy02ODEwNjQ2NjQxNTkM
NTC,"April 09, 2023",Scammer/Hacker,PARTIALLY SUCCESSFUL,I want my money back from this scammer,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0xNDgzNTkzNzYzNzQM
DENR,"April 09, 2023","Groundwater Table of Guagua, Pampanga",REFERRED,Research,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMzU4OTY3NjI2ODQxDA
DOH,"April 09, 2023",Vaccination Card,SUCCESSFUL,For abroad purposes,03/10/2023 - 03/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NjgyOTIyNTY4ODYM
DOH,"April 09, 2023",Vaccination certificate (Covid19),SUCCESSFUL,Travel Abroad,09/01/2021 - 08/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03ODQ3NzIyNDA2NTcM
NTC,"April 09, 2023",REQUEST TO TRACK STOLEN PHONE THRU IMEI,PARTIALLY SUCCESSFUL,PHONE RETRIEVAL,01/09/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00MDQyMjY2OTc0MTgM
NBI,"April 09, 2023",REQUEST TO TRACK STOLEN PHONE,PENDING,Phone Retrieval,01/09/2023 - 01/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0wOTEwMjAyNjUwNzEM
DepEd,"April 09, 2023",COR ALS,SUCCESSFUL,School requirements,04/09/2010 - 02/09/2011,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTY0ODU4NzA1ODg4Ngw
DOH,"April 09, 2023",Public Nurses Information in the Philippines,PROCESSING,Thesis,01/01/2018 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNDQxNTA0OTcyNDIM
NPC,"April 09, 2023",Online Lending Apps,PENDING,To stop their illegal operations and modus,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0wNzE0NTYxNjk1NTkM
NBI,"April 09, 2023",Online Lending Apps,PENDING,To stop their illegal operations and modus,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS04MjE5MzIxOTY1NjQM
SEC,"April 09, 2023",Online Lending App,SUCCESSFUL,To stop their illegal operations and modus,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy00ODc0NjM4NzgzNTMM
LRA,"April 09, 2023",Land title owner,SUCCESSFUL,To clarify land owner because there is another party claiming .,01/09/1913 - 01/19/2014,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0zODg2MTg2NDk3MDAM
NTC,"April 09, 2023",blocked stolen phone through Imie,PARTIALLY SUCCESSFUL,Block a lost cellphone through IMIE with the cellphone number.,03/31/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy01Mjg1ODA5MTU1NDMM
BI,"April 09, 2023",Watch List Order Lifting,SUCCESSFUL,Travel,04/09/2016 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0JJLTA2MDc3OTkxOTQ4Mww
DOH,"April 09, 2023",Request for Update on my Vaccination Certificate,SUCCESSFUL,For ICV Document,04/01/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01ODMxMDkzNDU2MjkM
PSA,"April 09, 2023","Family Income and Expenditure Survey, 2009, 2012, 2015, 2018",PARTIALLY SUCCESSFUL,Research,04/08/2009 - 04/08/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05Mjc3MTY3NDE3MDIM
PNP,"April 09, 2023",Drug Cases in Laguna,SUCCESSFUL,Architectural Thesis,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC04MzA2NTQwODI4ODQM
DDB,"April 09, 2023",Drug Cases in Laguna,SUCCESSFUL,Undergraduate Research,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEREQi0yMTIzMDk0NjMyODgM
PDEA,"April 09, 2023",Drug Cases in Laguna,PENDING,Architectural Thesis,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBERUEtNDA3OTkwNjkwNzU3DA
NBI,"April 09, 2023",Reporting Illegal Practice of Dentistry,PENDING,Report Illegal practice of dentistry,04/09/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xOTQ4NjIzMTU2MjQM
DOST-ASTI,"April 09, 2023",Mercos Edward henry Royal Royals Leycos Rabe at Royal family fhilippinas,DENIED,Mercos Edward henry Royal Royals Leycos Rabe at Royal family fhilippinas,10/04/1980 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUFTVEktODA4Nzc0ODQ0Mzk5DA
NTC,"April 09, 2023",Globe number name,PARTIALLY SUCCESSFUL,Gusto ko po ireklamo sa pulis ang nagnakaw ng phone ko,04/08/2023 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yODE3NTU0MzAxMzUM
ASIST,"April 09, 2023",Mercos Edward henry Royal Royals Leycos Rabe at Royal family fhilippinas,PENDING,Mercos Edward henry Royal Royals Leycos Rabe at Royal family fhilippinas,10/04/1980 - 04/09/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkFTSVNULTE0MDE4NjQ5NDQwNgw
PSA,"April 08, 2023","Total number of stray dogs and orphaned, abandoned, and neglected children in Pampanga.",PARTIALLY SUCCESSFUL,For University Thesis,01/01/2020 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03Nzg2MjY5MzE2MjYM
NBI,"April 08, 2023",Stop Ipeso Scammers.,PENDING,Please I begging you all to stop their illegal operations.,04/08/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zMjkwOTQzOTExNjIM
PSA,"April 08, 2023",Statistical Data for PWDs in Batangas City,PARTIALLY SUCCESSFUL,Business Research 1,01/01/2017 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0zNjY3Mjc2ODg1NDMM
PAGASA,"April 08, 2023","The average record of Precipitation, humidity, and temperature in NCR",ACCEPTED,Research and development,01/01/2018 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0yMzQxNTk0NjcwMTkM
NTC,"April 08, 2023",BLOCK MY STOLEN OPPO F11,PARTIALLY SUCCESSFUL,To Block the IMEI of my lost phone,03/31/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04NDMxNTE5OTc2MTUM
PHC,"April 08, 2023",Syllabi or Curriculum of courses offered in Philippine Heart Center,PENDING,Thesis proposal of Regional Heart Center in Calabarzon,04/08/2016 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBIQy03OTQ1NTI0OTUwMjMM
CHED,"April 08, 2023",Syllabi or Curriculum of courses offered in Philippine Heart Center,REFERRED,Thesis proposal of Regional Heart Center in Calabarzon,04/08/2016 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDQzMDk1NjkwNDU3DA
NTC,"April 08, 2023",Infinix hot 10 lost/stolen phone,PARTIALLY SUCCESSFUL,To block thru IMEI,04/08/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yMTg1NTI4NDA2NzUM
DOH,"April 08, 2023",Syllabi or Curriculum of courses offered in Philippine Heart Center,SUCCESSFUL,Thesis proposal of Regional Heart Center in Calabarzon,04/08/2016 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wMTM0Nzg4NDI0NzYM
PSA,"April 08, 2023",PhilSys Tracking Number,PARTIALLY SUCCESSFUL,Valid ID,04/08/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xMzAwMTM0MTA1MjQM
PSA,"April 08, 2023",Philippine Annual GDP,SUCCESSFUL,thesis,01/01/2000 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xOTc4OTkzNTg2OTUM
NCIP,"April 08, 2023",Request for Height Waiver,DENIED,Job Application,03/01/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtMzkzNTQ4MDMyMDM2DA
BFP,"April 08, 2023",BFP Mandatory Trainings (Schooling),PENDING,Thesis,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJGUC01NDIxNjAwNTc5MjQM
CHED,"April 08, 2023",Updated 2023 List of ETEEAP Deputized HEIs and Degree Programs Offered,SUCCESSFUL,For Inquiring Purposes,01/01/2023 - 03/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNjA0Mzk5MDcwMjkzDA
DOH,"April 08, 2023",Demographic Profile of Registered Medical Technologists in Cavite,PARTIALLY SUCCESSFUL,Research Purposes,04/08/2020 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05MDQ3MTk3ODMzOTkM
LTO,"April 08, 2023",The Number of Registered Public Utility Vehicles in the National Capital Region from years 2000-2022,SUCCESSFUL,Research,01/01/2000 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0wOTczMjcxOTU3MDcM
NTC,"April 08, 2023",+63 915 350 1080,PARTIALLY SUCCESSFUL,I want my money back from this scammer.,04/07/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0zMTQzNzkyMzYyMjAM
DOJ,"April 08, 2023",Checking if someone filed a case against me,REFERRED,Wanting to be reassured if I have been a law abiding citizen.,07/10/2002 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi0wMzczNjI0NTUzNDEM
LTFRB,"April 08, 2023",Current Franchised Routes in Metro Manila,PENDING,Baseline for research - route delineation,01/01/2019 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTE0MTQzMzk5MzIwMgw
DTI,"April 08, 2023",The Number and List of Small and Medium Enterprises (SMEs) in Tuguegarao City,DENIED,Research,01/12/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS05MDA1MjE1NjQ3OTEM
NTC,"April 08, 2023",Lost phone w/ TNT sim card,PARTIALLY SUCCESSFUL,BLOCK PHONE OR SIM PLEASE,04/07/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0wMTc4ODMxMDEyMjIM
NBI,"April 08, 2023",The scammers on online sales on facebook,PENDING,Gusto ko po ma bawi yung pera ko sa nag scam sakin,04/08/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xMTIxNTIzMzA3ODAM
NBI,"April 08, 2023",Scammer from Facebook Marketplace,PENDING,Punish and emprison scammers.,04/07/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02NTA1MzkzNjExNjIM
NTC,"April 08, 2023",Sim card lost,PARTIALLY SUCCESSFUL,For my gcash,04/08/2016 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02MTg4OTE1NzAyOTEM
NPC,"April 08, 2023",PESOCOW/INSTAMONEY Harassment,PENDING,Stop the harassment,04/08/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0xMjE1MTAyNTE2NzkM
LTFRB,"April 08, 2023",number of accidents concerning tnvs,PENDING,Research,04/08/2015 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTYzNDMwNzA3NjQ3OAw
DSWD,"April 08, 2023",Home for the aged application,DENIED,Home for the aged application,04/07/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNzY0NDkwMDEzMDA5DA
DTI,"April 08, 2023",Number of small and medium business enterprise (SMEs) per city/municipality in Cavite,REFERRED,Reseach,01/01/2023 - 03/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0yNTMxMjkzNDY0OTYM
DOH,"April 08, 2023",Vaxcert 1st and 2nd vaccine edit,SUCCESSFUL,Documentation,02/28/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NzcxNTcxNjkyNjkM
NBI,"April 08, 2023",TOPESO/ SWEET PIE LENDING CORPORATION/ MOCA MOCA,PENDING,To stop their illegal operations/harrassment and modus,04/08/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xODU3MjMzNTA4OTMM
NPC,"April 08, 2023",TOPESO/SWEET PIE LENDING CORPORATION/ MOCA MOCA,PENDING,To stop their illegal operations and their modus,04/08/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0yMzY0NjIwMzAwODgM
SEC,"April 08, 2023",TOPESO also known as SWEET PIE LENDING CORPORATION,SUCCESSFUL,"To stop their modus, harrassment and their operations",04/08/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy05NDkwNjI4MTc4OTMM
BSWM,"April 08, 2023",Geotechnical Evaluation Report of the soil in Pampanga,DENIED,This is a part of our civil engineering design project.,04/08/2015 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJTV00tODg3MzExMzg1OTcwDA
BFAR,"April 08, 2023","LIST OF REGISTERED /LISENCED COMMERCIAL FISHING VESSELS, FISHING GEARS AND FISH WORKERS IN REGION 12",SUCCESSFUL,FOR RAW MAT TRACABILITY FOR OUR EXPORT DOCUMENTATION,01/01/2022 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJGQVItMDAyNzg5NTY2ODM2DA
DPWH,"April 08, 2023",Annual Average Daily Traffic 2021,AWAITING CLARIFICATION,Data Analysis,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNTc4MTE5MDM0NTA4DA
DOH,"April 08, 2023",Request to update my Vaccination Certificate,SUCCESSFUL,For ICV document,03/31/2023 - 04/07/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NDIwMTY2ODE3MzcM
BIR,"April 08, 2023",Request for Certificate of the Compensation or Tax Withheld,PROCESSING,For Australia Skill Migration Assessment,08/26/2021 - 05/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05NDcyNjQ2NDI4NzAM
SEC,"April 08, 2023",DIGIDO,SUCCESSFUL,To stop contacting me regarding my paid loan that was only delayed for a few days,03/16/2023 - 04/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy00NTcyNTc1NjYzOTkM
